sni_id,lan,year,ant_ny
annan_serv,7,2018,103
annan_serv,7,2017,87
annan_serv,7,2016,96
annan_serv,7,2015,94
annan_serv,7,2014,117
annan_serv,7,2013,98
annan_serv,7,2012,86
annan_serv,7,2011,98
bransch_ospe,7,2023,20
bransch_ospe,7,2022,4
bransch_ospe,7,2021,29
bransch_ospe,7,2020,20
bransch_ospe,7,2019,26
bransch_ospe,7,2018,7
bransch_ospe,7,2017,23
bransch_ospe,7,2016,25
bransch_ospe,7,2015,18
bransch_ospe,7,2014,31
bransch_ospe,7,2013,21
bransch_ospe,7,2012,27
bransch_ospe,7,2011,18
jord_skog,8,2023,21
jord_skog,8,2022,25
jord_skog,8,2021,30
jord_skog,8,2020,25
jord_skog,8,2019,37
jord_skog,8,2018,18
jord_skog,8,2017,25
jord_skog,8,2016,23
jord_skog,8,2015,29
jord_skog,8,2014,26
jord_skog,8,2013,23
jord_skog,8,2012,25
jord_skog,8,2011,32
tillverkning,8,2023,14
tillverkning,8,2022,20
tillverkning,8,2021,27
tillverkning,8,2020,30
tillverkning,8,2019,34
tillverkning,8,2018,20
tillverkning,8,2017,22
tillverkning,8,2016,37
tillverkning,8,2015,26
tillverkning,8,2014,30
tillverkning,8,2013,27
tillverkning,8,2012,32
tillverkning,8,2011,29
bygg,8,2023,37
bygg,8,2022,55
bygg,8,2021,71
bygg,8,2020,48
bygg,8,2019,66
bygg,8,2018,46
bygg,8,2017,44
bygg,8,2016,46
bygg,8,2015,43
bygg,8,2014,63
bygg,8,2013,44
bygg,8,2012,56
bygg,8,2011,74
handel_med,8,2023,4
handel_med,8,2022,3
handel_med,8,2021,0
handel_med,8,2020,10
handel_med,8,2019,0
handel_med,8,2018,0
handel_med,8,2017,5
handel_med,8,2016,9
handel_med,8,2015,0
handel_med,8,2014,0
handel_med,8,2013,3
handel_med,8,2012,4
handel_med,8,2011,0
parti_prov,8,2023,3
parti_prov,8,2022,3
parti_prov,8,2021,3
parti_prov,8,2020,7
parti_prov,8,2019,0
parti_prov,8,2018,4
parti_prov,8,2017,9
parti_prov,8,2016,3
parti_prov,8,2015,18
parti_prov,8,2014,14
parti_prov,8,2013,3
parti_prov,8,2012,11
parti_prov,8,2011,9
detaljhandel_ut_mot,8,2023,30
detaljhandel_ut_mot,8,2022,29
detaljhandel_ut_mot,8,2021,34
detaljhandel_ut_mot,8,2020,38
detaljhandel_ut_mot,8,2019,25
detaljhandel_ut_mot,8,2018,21
detaljhandel_ut_mot,8,2017,29
detaljhandel_ut_mot,8,2016,15
detaljhandel_ut_mot,8,2015,32
detaljhandel_ut_mot,8,2014,30
detaljhandel_ut_mot,8,2013,35
detaljhandel_ut_mot,8,2012,21
detaljhandel_ut_mot,8,2011,40
transport_mag,8,2023,6
transport_mag,8,2022,0
transport_mag,8,2021,6
transport_mag,8,2020,0
transport_mag,8,2019,4
transport_mag,8,2018,3
transport_mag,8,2017,3
transport_mag,8,2016,0
transport_mag,8,2015,8
transport_mag,8,2014,4
transport_mag,8,2013,3
transport_mag,8,2012,3
transport_mag,8,2011,0
hotell_logi,8,2023,4
hotell_logi,8,2022,0
hotell_logi,8,2021,5
hotell_logi,8,2020,7
hotell_logi,8,2019,11
hotell_logi,8,2018,7
hotell_logi,8,2017,4
hotell_logi,8,2016,0
hotell_logi,8,2015,8
hotell_logi,8,2014,3
hotell_logi,8,2013,7
hotell_logi,8,2012,0
hotell_logi,8,2011,6
restaurang_cate,8,2023,29
restaurang_cate,8,2022,27
restaurang_cate,8,2021,27
restaurang_cate,8,2020,20
restaurang_cate,8,2019,23
restaurang_cate,8,2018,17
restaurang_cate,8,2017,23
restaurang_cate,8,2016,24
restaurang_cate,8,2015,17
restaurang_cate,8,2014,25
restaurang_cate,8,2013,18
restaurang_cate,8,2012,21
restaurang_cate,8,2011,35
forlag_radi,8,2023,3
forlag_radi,8,2022,6
forlag_radi,8,2021,13
forlag_radi,8,2020,10
forlag_radi,8,2019,0
forlag_radi,8,2018,0
forlag_radi,8,2017,3
forlag_radi,8,2016,12
forlag_radi,8,2015,10
forlag_radi,8,2014,7
forlag_radi,8,2013,8
forlag_radi,8,2012,16
forlag_radi,8,2011,10
dataprogrammering_data,8,2023,9
dataprogrammering_data,8,2022,12
dataprogrammering_data,8,2021,20
dataprogrammering_data,8,2020,0
dataprogrammering_data,8,2019,5
dataprogrammering_data,8,2018,7
dataprogrammering_data,8,2017,8
dataprogrammering_data,8,2016,6
dataprogrammering_data,8,2015,15
dataprogrammering_data,8,2014,14
dataprogrammering_data,8,2013,9
dataprogrammering_data,8,2012,20
dataprogrammering_data,8,2011,10
finans_fors,8,2023,29
finans_fors,8,2022,31
finans_fors,8,2021,31
finans_fors,8,2020,40
finans_fors,8,2019,21
finans_fors,8,2018,27
finans_fors,8,2017,37
finans_fors,8,2016,46
finans_fors,8,2015,29
finans_fors,8,2014,33
finans_fors,8,2013,25
finans_fors,8,2012,35
finans_fors,8,2011,32
juridisk_ek,8,2023,25
juridisk_ek,8,2022,34
juridisk_ek,8,2021,28
juridisk_ek,8,2020,30
juridisk_ek,8,2019,25
juridisk_ek,8,2018,29
juridisk_ek,8,2017,24
juridisk_ek,8,2016,26
juridisk_ek,8,2015,26
juridisk_ek,8,2014,28
juridisk_ek,8,2013,36
juridisk_ek,8,2012,27
juridisk_ek,8,2011,26
arkitekt_tekn,8,2023,9
arkitekt_tekn,8,2022,9
arkitekt_tekn,8,2021,10
arkitekt_tekn,8,2020,4
arkitekt_tekn,8,2019,5
arkitekt_tekn,8,2018,11
arkitekt_tekn,8,2017,4
arkitekt_tekn,8,2016,7
arkitekt_tekn,8,2015,0
arkitekt_tekn,8,2014,9
arkitekt_tekn,8,2013,12
arkitekt_tekn,8,2012,7
arkitekt_tekn,8,2011,7
reklam_mark,8,2023,0
reklam_mark,8,2022,0
reklam_mark,8,2021,0
reklam_mark,8,2020,0
reklam_mark,8,2019,0
reklam_mark,8,2018,3
reklam_mark,8,2017,0
reklam_mark,8,2016,3
reklam_mark,8,2015,0
reklam_mark,8,2014,6
reklam_mark,8,2013,0
reklam_mark,8,2012,5
reklam_mark,8,2011,0
annan_spec,8,2023,8
annan_spec,8,2022,10
annan_spec,8,2021,17
annan_spec,8,2020,10
annan_spec,8,2019,15
annan_spec,8,2018,18
annan_spec,8,2017,12
annan_spec,8,2016,7
annan_spec,8,2015,13
annan_spec,8,2014,17
annan_spec,8,2013,23
annan_spec,8,2012,20
annan_spec,8,2011,28
uthyrning_avf,8,2023,27
uthyrning_avf,8,2022,29
uthyrning_avf,8,2021,29
uthyrning_avf,8,2020,25
uthyrning_avf,8,2019,26
uthyrning_avf,8,2018,24
uthyrning_avf,8,2017,21
uthyrning_avf,8,2016,26
uthyrning_avf,8,2015,21
uthyrning_avf,8,2014,17
uthyrning_avf,8,2013,20
uthyrning_avf,8,2012,25
uthyrning_avf,8,2011,22
utbildning,8,2023,12
utbildning,8,2022,17
utbildning,8,2021,15
utbildning,8,2020,15
utbildning,8,2019,16
utbildning,8,2018,11
utbildning,8,2017,3
utbildning,8,2016,9
utbildning,8,2015,4
utbildning,8,2014,9
utbildning,8,2013,16
utbildning,8,2012,16
utbildning,8,2011,11
vard_om,8,2023,19
vard_om,8,2022,6
vard_om,8,2021,12
vard_om,8,2020,5
vard_om,8,2019,12
vard_om,8,2018,11
vard_om,8,2017,8
vard_om,8,2016,14
vard_om,8,2015,12
vard_om,8,2014,11
vard_om,8,2013,9
vard_om,8,2012,3
vard_om,8,2011,17
kultur_noje,8,2023,19
kultur_noje,8,2022,29
kultur_noje,8,2021,29
kultur_noje,8,2020,33
kultur_noje,8,2019,32
kultur_noje,8,2018,22
kultur_noje,8,2017,30
kultur_noje,8,2016,33
kultur_noje,8,2015,33
kultur_noje,8,2014,25
kultur_noje,8,2013,26
kultur_noje,8,2012,35
kultur_noje,8,2011,36
annan_serv,8,2023,25
annan_serv,8,2022,28
annan_serv,8,2021,24
annan_serv,8,2020,37
annan_serv,8,2019,32
annan_serv,8,2018,28
annan_serv,8,2017,30
annan_serv,8,2016,33
annan_serv,8,2015,26
annan_serv,8,2014,26
annan_serv,8,2013,21
annan_serv,8,2012,33
annan_serv,8,2011,20
bransch_ospe,8,2023,0
bransch_ospe,8,2022,0
bransch_ospe,8,2021,0
bransch_ospe,8,2020,3
bransch_ospe,8,2019,0
bransch_ospe,8,2018,0
bransch_ospe,8,2017,0
bransch_ospe,8,2016,3
bransch_ospe,8,2015,13
bransch_ospe,8,2014,14
bransch_ospe,8,2013,18
bransch_ospe,8,2012,12
bransch_ospe,8,2011,3
jord_skog,9,2023,27
jord_skog,9,2022,33
jord_skog,9,2021,35
jord_skog,9,2020,37
jord_skog,9,2019,38
jord_skog,9,2018,41
jord_skog,9,2017,27
jord_skog,9,2016,32
jord_skog,9,2015,28
jord_skog,9,2014,54
jord_skog,9,2013,41
jord_skog,9,2012,28
jord_skog,9,2011,39
tillverkning,9,2023,38
tillverkning,9,2022,29
tillverkning,9,2021,47
tillverkning,9,2020,44
tillverkning,9,2019,42
tillverkning,9,2018,26
tillverkning,9,2017,32
tillverkning,9,2016,38
tillverkning,9,2015,32
tillverkning,9,2014,41
tillverkning,9,2013,40
tillverkning,9,2012,44
tillverkning,9,2011,36
bygg,9,2023,57
bygg,9,2022,106
bygg,9,2021,103
bygg,9,2020,90
bygg,9,2019,85
bygg,9,2018,83
bygg,9,2017,88
bygg,9,2016,76
bygg,9,2015,89
bygg,9,2014,72
bygg,9,2013,109
bygg,9,2012,76
bygg,9,2011,114
handel_med,9,2023,33
handel_med,9,2022,19
handel_med,9,2021,34
handel_med,9,2020,27
handel_med,9,2019,33
handel_med,9,2018,21
handel_med,9,2017,31
handel_med,9,2016,8
handel_med,9,2015,28
handel_med,9,2014,18
handel_med,9,2013,29
handel_med,9,2012,22
handel_med,9,2011,25
parti_prov,9,2023,24
parti_prov,9,2022,14
parti_prov,9,2021,28
parti_prov,9,2020,28
parti_prov,9,2019,19
parti_prov,9,2018,24
parti_prov,9,2017,23
parti_prov,9,2016,29
parti_prov,9,2015,21
parti_prov,9,2014,36
parti_prov,9,2013,32
parti_prov,9,2012,32
parti_prov,9,2011,44
detaljhandel_ut_mot,9,2023,78
detaljhandel_ut_mot,9,2022,75
detaljhandel_ut_mot,9,2021,107
detaljhandel_ut_mot,9,2020,88
detaljhandel_ut_mot,9,2019,70
detaljhandel_ut_mot,9,2018,58
detaljhandel_ut_mot,9,2017,68
detaljhandel_ut_mot,9,2016,66
detaljhandel_ut_mot,9,2015,89
detaljhandel_ut_mot,9,2014,103
detaljhandel_ut_mot,9,2013,74
detaljhandel_ut_mot,9,2012,85
detaljhandel_ut_mot,9,2011,83
transport_mag,9,2023,3
transport_mag,9,2022,16
transport_mag,9,2021,10
transport_mag,9,2020,14
transport_mag,9,2019,11
transport_mag,9,2018,14
transport_mag,9,2017,16
transport_mag,9,2016,14
transport_mag,9,2015,6
transport_mag,9,2014,11
transport_mag,9,2013,10
transport_mag,9,2012,15
transport_mag,9,2011,24
hotell_logi,9,2023,7
hotell_logi,9,2022,7
hotell_logi,9,2021,0
hotell_logi,9,2020,0
hotell_logi,9,2019,0
hotell_logi,9,2018,6
hotell_logi,9,2017,3
hotell_logi,9,2016,4
hotell_logi,9,2015,5
hotell_logi,9,2014,0
hotell_logi,9,2013,4
hotell_logi,9,2012,3
hotell_logi,9,2011,3
restaurang_cate,9,2023,32
restaurang_cate,9,2022,34
restaurang_cate,9,2021,27
restaurang_cate,9,2020,41
restaurang_cate,9,2019,38
restaurang_cate,9,2018,29
restaurang_cate,9,2017,31
restaurang_cate,9,2016,37
restaurang_cate,9,2015,41
restaurang_cate,9,2014,41
restaurang_cate,9,2013,42
restaurang_cate,9,2012,31
restaurang_cate,9,2011,34
forlag_radi,9,2023,17
forlag_radi,9,2022,24
forlag_radi,9,2021,24
forlag_radi,9,2020,16
forlag_radi,9,2019,11
forlag_radi,9,2018,15
forlag_radi,9,2017,20
forlag_radi,9,2016,18
forlag_radi,9,2015,16
forlag_radi,9,2014,17
forlag_radi,9,2013,20
forlag_radi,9,2012,20
forlag_radi,9,2011,25
dataprogrammering_data,9,2023,38
dataprogrammering_data,9,2022,43
dataprogrammering_data,9,2021,48
dataprogrammering_data,9,2020,30
dataprogrammering_data,9,2019,36
dataprogrammering_data,9,2018,35
dataprogrammering_data,9,2017,34
dataprogrammering_data,9,2016,35
dataprogrammering_data,9,2015,44
dataprogrammering_data,9,2014,40
dataprogrammering_data,9,2013,51
dataprogrammering_data,9,2012,49
dataprogrammering_data,9,2011,46
finans_fors,9,2023,55
finans_fors,9,2022,78
finans_fors,9,2021,75
finans_fors,9,2020,74
finans_fors,9,2019,48
finans_fors,9,2018,76
finans_fors,9,2017,56
finans_fors,9,2016,54
finans_fors,9,2015,65
finans_fors,9,2014,62
finans_fors,9,2013,44
finans_fors,9,2012,53
finans_fors,9,2011,38
juridisk_ek,9,2023,55
juridisk_ek,9,2022,79
juridisk_ek,9,2021,58
juridisk_ek,9,2020,56
juridisk_ek,9,2019,48
juridisk_ek,9,2018,56
juridisk_ek,9,2017,49
juridisk_ek,9,2016,64
juridisk_ek,9,2015,58
juridisk_ek,9,2014,54
juridisk_ek,9,2013,63
juridisk_ek,9,2012,56
juridisk_ek,9,2011,57
arkitekt_tekn,9,2023,22
arkitekt_tekn,9,2022,34
arkitekt_tekn,9,2021,28
arkitekt_tekn,9,2020,20
arkitekt_tekn,9,2019,17
arkitekt_tekn,9,2018,20
arkitekt_tekn,9,2017,23
arkitekt_tekn,9,2016,28
arkitekt_tekn,9,2015,29
arkitekt_tekn,9,2014,7
arkitekt_tekn,9,2013,36
arkitekt_tekn,9,2012,37
arkitekt_tekn,9,2011,42
reklam_mark,9,2023,7
reklam_mark,9,2022,0
reklam_mark,9,2021,6
reklam_mark,9,2020,5
reklam_mark,9,2019,0
reklam_mark,9,2018,0
reklam_mark,9,2017,4
reklam_mark,9,2016,9
reklam_mark,9,2015,0
reklam_mark,9,2014,3
reklam_mark,9,2013,4
reklam_mark,9,2012,0
reklam_mark,9,2011,3
annan_spec,9,2023,15
annan_spec,9,2022,21
annan_spec,9,2021,21
annan_spec,9,2020,20
annan_spec,9,2019,19
annan_spec,9,2018,24
annan_spec,9,2017,23
annan_spec,9,2016,23
annan_spec,9,2015,28
annan_spec,9,2014,24
annan_spec,9,2013,32
annan_spec,9,2012,43
annan_spec,9,2011,33
uthyrning_avf,9,2023,38
uthyrning_avf,9,2022,52
uthyrning_avf,9,2021,53
uthyrning_avf,9,2020,39
uthyrning_avf,9,2019,39
uthyrning_avf,9,2018,40
uthyrning_avf,9,2017,48
uthyrning_avf,9,2016,31
uthyrning_avf,9,2015,48
uthyrning_avf,9,2014,43
uthyrning_avf,9,2013,40
uthyrning_avf,9,2012,34
uthyrning_avf,9,2011,41
utbildning,9,2023,31
utbildning,9,2022,29
utbildning,9,2021,36
utbildning,9,2020,25
utbildning,9,2019,31
utbildning,9,2018,25
utbildning,9,2017,25
utbildning,9,2016,36
utbildning,9,2015,24
utbildning,9,2014,25
utbildning,9,2013,27
utbildning,9,2012,33
utbildning,9,2011,15
vard_om,9,2023,39
vard_om,9,2022,35
vard_om,9,2021,43
vard_om,9,2020,32
vard_om,9,2019,31
vard_om,9,2018,17
vard_om,9,2017,27
vard_om,9,2016,24
vard_om,9,2015,25
vard_om,9,2014,24
vard_om,9,2013,26
vard_om,9,2012,32
vard_om,9,2011,16
kultur_noje,9,2023,47
kultur_noje,9,2022,34
kultur_noje,9,2021,51
kultur_noje,9,2020,35
kultur_noje,9,2019,42
kultur_noje,9,2018,40
kultur_noje,9,2017,43
kultur_noje,9,2016,41
kultur_noje,9,2015,30
kultur_noje,9,2014,63
kultur_noje,9,2013,49
kultur_noje,9,2012,51
kultur_noje,9,2011,47
annan_serv,9,2023,49
annan_serv,9,2022,66
annan_serv,9,2021,67
annan_serv,9,2020,65
annan_serv,9,2019,65
annan_serv,9,2018,77
annan_serv,9,2017,59
annan_serv,9,2016,60
annan_serv,9,2015,65
annan_serv,9,2014,71
annan_serv,9,2013,67
annan_serv,9,2012,72
annan_serv,9,2011,83
bransch_ospe,9,2023,17
bransch_ospe,9,2022,7
bransch_ospe,9,2021,7
bransch_ospe,9,2020,9
bransch_ospe,9,2019,6
bransch_ospe,9,2018,6
bransch_ospe,9,2017,13
bransch_ospe,9,2016,14
bransch_ospe,9,2015,7
bransch_ospe,9,2014,15
bransch_ospe,9,2013,13
bransch_ospe,9,2012,0
bransch_ospe,9,2011,10
jord_skog,10,2023,212
jord_skog,10,2022,248
jord_skog,10,2021,314
jord_skog,10,2020,259
jord_skog,10,2019,209
jord_skog,10,2018,239
jord_skog,10,2017,246
jord_skog,10,2016,231
jord_skog,10,2015,260
jord_skog,10,2014,256
jord_skog,10,2013,190
jord_skog,10,2012,222
jord_skog,10,2011,230
tillverkning,10,2023,326
tillverkning,10,2022,354
tillverkning,10,2021,446
tillverkning,10,2020,408
tillverkning,10,2019,323
tillverkning,10,2018,325
tillverkning,10,2017,358
tillverkning,10,2016,390
tillverkning,10,2015,390
tillverkning,10,2014,372
tillverkning,10,2013,409
tillverkning,10,2012,373
tillverkning,10,2011,416
bygg,10,2023,859
bygg,10,2022,1037
bygg,10,2021,1201
bygg,10,2020,1028
bygg,10,2019,865
bygg,10,2018,849
bygg,10,2017,894
bygg,10,2016,911
bygg,10,2015,937
bygg,10,2014,906
bygg,10,2013,874
bygg,10,2012,967
bygg,10,2011,1085
handel_med,10,2023,216
handel_med,10,2022,223
handel_med,10,2021,318
handel_med,10,2020,276
handel_med,10,2019,239
handel_med,10,2018,243
handel_med,10,2017,255
handel_med,10,2016,251
handel_med,10,2015,216
handel_med,10,2014,243
handel_med,10,2013,237
handel_med,10,2012,198
handel_med,10,2011,233
parti_prov,10,2023,324
parti_prov,10,2022,338
parti_prov,10,2021,366
parti_prov,10,2020,404
parti_prov,10,2019,310
parti_prov,10,2018,449
parti_prov,10,2017,408
parti_prov,10,2016,410
parti_prov,10,2015,453
parti_prov,10,2014,502
parti_prov,10,2013,536
parti_prov,10,2012,528
parti_prov,10,2011,510
detaljhandel_ut_mot,10,2023,1047
detaljhandel_ut_mot,10,2022,954
detaljhandel_ut_mot,10,2021,1121
detaljhandel_ut_mot,10,2020,903
detaljhandel_ut_mot,10,2019,752
detaljhandel_ut_mot,10,2018,789
detaljhandel_ut_mot,10,2017,781
detaljhandel_ut_mot,10,2016,815
detaljhandel_ut_mot,10,2015,854
detaljhandel_ut_mot,10,2014,923
detaljhandel_ut_mot,10,2013,881
detaljhandel_ut_mot,10,2012,859
detaljhandel_ut_mot,10,2011,1008
transport_mag,10,2023,263
transport_mag,10,2022,313
transport_mag,10,2021,354
transport_mag,10,2020,264
transport_mag,10,2019,272
transport_mag,10,2018,252
transport_mag,10,2017,206
transport_mag,10,2016,230
transport_mag,10,2015,217
transport_mag,10,2014,234
transport_mag,10,2013,242
transport_mag,10,2012,253
transport_mag,10,2011,249
hotell_logi,10,2023,28
hotell_logi,10,2022,42
hotell_logi,10,2021,42
hotell_logi,10,2020,39
hotell_logi,10,2019,34
hotell_logi,10,2018,37
hotell_logi,10,2017,34
hotell_logi,10,2016,42
hotell_logi,10,2015,21
hotell_logi,10,2014,38
hotell_logi,10,2013,43
hotell_logi,10,2012,51
hotell_logi,10,2011,33
restaurang_cate,10,2023,315
restaurang_cate,10,2022,382
restaurang_cate,10,2021,446
restaurang_cate,10,2020,362
restaurang_cate,10,2019,400
restaurang_cate,10,2018,407
restaurang_cate,10,2017,377
restaurang_cate,10,2016,345
restaurang_cate,10,2015,411
restaurang_cate,10,2014,408
restaurang_cate,10,2013,427
restaurang_cate,10,2012,346
restaurang_cate,10,2011,373
forlag_radi,10,2023,231
forlag_radi,10,2022,232
forlag_radi,10,2021,293
forlag_radi,10,2020,224
forlag_radi,10,2019,192
forlag_radi,10,2018,186
forlag_radi,10,2017,196
forlag_radi,10,2016,194
forlag_radi,10,2015,153
forlag_radi,10,2014,213
forlag_radi,10,2013,190
forlag_radi,10,2012,186
forlag_radi,10,2011,253
dataprogrammering_data,10,2023,491
dataprogrammering_data,10,2022,547
dataprogrammering_data,10,2021,517
dataprogrammering_data,10,2020,519
dataprogrammering_data,10,2019,440
dataprogrammering_data,10,2018,467
dataprogrammering_data,10,2017,452
dataprogrammering_data,10,2016,465
dataprogrammering_data,10,2015,465
dataprogrammering_data,10,2014,472
dataprogrammering_data,10,2013,493
dataprogrammering_data,10,2012,516
dataprogrammering_data,10,2011,545
finans_fors,10,2023,530
finans_fors,10,2022,829
finans_fors,10,2021,815
finans_fors,10,2020,760
finans_fors,10,2019,616
finans_fors,10,2018,646
finans_fors,10,2017,711
finans_fors,10,2016,629
finans_fors,10,2015,630
finans_fors,10,2014,551
finans_fors,10,2013,520
finans_fors,10,2012,531
finans_fors,10,2011,443
juridisk_ek,10,2023,857
juridisk_ek,10,2022,1018
juridisk_ek,10,2021,973
juridisk_ek,10,2020,969
juridisk_ek,10,2019,918
juridisk_ek,10,2018,912
juridisk_ek,10,2017,939
juridisk_ek,10,2016,969
juridisk_ek,10,2015,921
juridisk_ek,10,2014,888
juridisk_ek,10,2013,905
juridisk_ek,10,2012,825
juridisk_ek,10,2011,871
arkitekt_tekn,10,2023,408
arkitekt_tekn,10,2022,393
arkitekt_tekn,10,2021,431
arkitekt_tekn,10,2020,454
arkitekt_tekn,10,2019,385
arkitekt_tekn,10,2018,376
arkitekt_tekn,10,2017,361
arkitekt_tekn,10,2016,368
arkitekt_tekn,10,2015,327
arkitekt_tekn,10,2014,408
arkitekt_tekn,10,2013,418
arkitekt_tekn,10,2012,405
arkitekt_tekn,10,2011,466
reklam_mark,10,2023,125
reklam_mark,10,2022,133
reklam_mark,10,2021,139
reklam_mark,10,2020,133
reklam_mark,10,2019,116
reklam_mark,10,2018,121
reklam_mark,10,2017,114
reklam_mark,10,2016,119
reklam_mark,10,2015,113
reklam_mark,10,2014,122
reklam_mark,10,2013,138
reklam_mark,10,2012,146
reklam_mark,10,2011,149
annan_spec,10,2023,325
annan_spec,10,2022,396
annan_spec,10,2021,418
annan_spec,10,2020,398
annan_spec,10,2019,379
annan_spec,10,2018,356
annan_spec,10,2017,408
annan_spec,10,2016,388
annan_spec,10,2015,412
annan_spec,10,2014,472
annan_spec,10,2013,438
annan_spec,10,2012,471
annan_spec,10,2011,459
uthyrning_avf,10,2023,572
uthyrning_avf,10,2022,614
uthyrning_avf,10,2021,677
uthyrning_avf,10,2020,610
uthyrning_avf,10,2019,619
uthyrning_avf,10,2018,552
uthyrning_avf,10,2017,514
uthyrning_avf,10,2016,564
uthyrning_avf,10,2015,626
uthyrning_avf,10,2014,599
uthyrning_avf,10,2013,620
uthyrning_avf,10,2012,587
uthyrning_avf,10,2011,697
utbildning,10,2023,364
utbildning,10,2022,340
utbildning,10,2021,439
utbildning,10,2020,359
utbildning,10,2019,351
utbildning,10,2018,394
utbildning,10,2017,355
utbildning,10,2016,398
utbildning,10,2015,395
utbildning,10,2014,411
utbildning,10,2013,387
utbildning,10,2012,340
utbildning,10,2011,333
vard_om,10,2023,410
vard_om,10,2022,427
vard_om,10,2021,385
vard_om,10,2020,354
vard_om,10,2019,328
vard_om,10,2018,350
vard_om,10,2017,386
vard_om,10,2016,401
vard_om,10,2015,445
vard_om,10,2014,383
vard_om,10,2013,355
vard_om,10,2012,330
vard_om,10,2011,369
kultur_noje,10,2023,528
kultur_noje,10,2022,621
kultur_noje,10,2021,592
kultur_noje,10,2020,482
kultur_noje,10,2019,594
kultur_noje,10,2018,543
kultur_noje,10,2017,523
kultur_noje,10,2016,498
kultur_noje,10,2015,560
kultur_noje,10,2014,620
kultur_noje,10,2013,596
kultur_noje,10,2012,631
kultur_noje,10,2011,691
annan_serv,10,2023,646
annan_serv,10,2022,688
annan_serv,10,2021,828
annan_serv,10,2020,797
annan_serv,10,2019,731
annan_serv,10,2018,676
annan_serv,10,2017,656
annan_serv,10,2016,670
annan_serv,10,2015,684
annan_serv,10,2014,665
annan_serv,10,2013,823
annan_serv,10,2012,772
annan_serv,10,2011,808
bransch_ospe,10,2023,109
bransch_ospe,10,2022,101
bransch_ospe,10,2021,109
bransch_ospe,10,2020,124
bransch_ospe,10,2019,101
bransch_ospe,10,2018,80
bransch_ospe,10,2017,115
bransch_ospe,10,2016,132
bransch_ospe,10,2015,131
bransch_ospe,10,2014,148
bransch_ospe,10,2013,104
bransch_ospe,10,2012,102
bransch_ospe,10,2011,96
jord_skog,11,2023,72
jord_skog,11,2022,92
jord_skog,11,2021,83
jord_skog,11,2020,85
jord_skog,11,2019,83
jord_skog,11,2018,69
jord_skog,11,2017,68
jord_skog,11,2016,61
jord_skog,11,2015,68
jord_skog,11,2014,75
jord_skog,11,2013,50
jord_skog,11,2012,65
jord_skog,11,2011,69
tillverkning,11,2023,118
tillverkning,11,2022,93
tillverkning,11,2021,133
tillverkning,11,2020,88
tillverkning,11,2019,105
tillverkning,11,2018,84
tillverkning,11,2017,102
tillverkning,11,2016,113
tillverkning,11,2015,125
tillverkning,11,2014,96
tillverkning,11,2013,95
tillverkning,11,2012,73
tillverkning,11,2011,107
bygg,11,2023,213
bygg,11,2022,274
bygg,11,2021,330
bygg,11,2020,263
bygg,11,2019,209
bygg,11,2018,199
bygg,11,2017,272
bygg,11,2016,226
bygg,11,2015,235
bygg,11,2014,222
bygg,11,2013,203
bygg,11,2012,232
bygg,11,2011,265
handel_med,11,2023,55
handel_med,11,2022,63
handel_med,11,2021,81
handel_med,11,2020,76
handel_med,11,2019,63
handel_med,11,2018,54
handel_med,11,2017,61
handel_med,11,2016,53
handel_med,11,2015,47
handel_med,11,2014,48
handel_med,11,2013,51
handel_med,11,2012,61
handel_med,11,2011,47
parti_prov,11,2023,72
parti_prov,11,2022,64
parti_prov,11,2021,81
parti_prov,11,2020,94
parti_prov,11,2019,72
parti_prov,11,2018,72
parti_prov,11,2017,103
parti_prov,11,2016,100
parti_prov,11,2015,117
parti_prov,11,2014,140
parti_prov,11,2013,120
parti_prov,11,2012,115
parti_prov,11,2011,130
detaljhandel_ut_mot,11,2023,226
detaljhandel_ut_mot,11,2022,224
detaljhandel_ut_mot,11,2021,273
detaljhandel_ut_mot,11,2020,186
detaljhandel_ut_mot,11,2019,196
detaljhandel_ut_mot,11,2018,170
detaljhandel_ut_mot,11,2017,169
detaljhandel_ut_mot,11,2016,176
detaljhandel_ut_mot,11,2015,164
detaljhandel_ut_mot,11,2014,222
detaljhandel_ut_mot,11,2013,168
detaljhandel_ut_mot,11,2012,206
detaljhandel_ut_mot,11,2011,212
transport_mag,11,2023,34
transport_mag,11,2022,47
transport_mag,11,2021,57
transport_mag,11,2020,40
transport_mag,11,2019,39
transport_mag,11,2018,44
transport_mag,11,2017,40
transport_mag,11,2016,42
transport_mag,11,2015,38
transport_mag,11,2014,37
transport_mag,11,2013,49
transport_mag,11,2012,47
transport_mag,11,2011,60
hotell_logi,11,2023,5
hotell_logi,11,2022,6
hotell_logi,11,2021,6
hotell_logi,11,2020,16
hotell_logi,11,2019,16
hotell_logi,11,2018,13
hotell_logi,11,2017,0
hotell_logi,11,2016,6
hotell_logi,11,2015,4
hotell_logi,11,2014,6
hotell_logi,11,2013,4
hotell_logi,11,2012,5
hotell_logi,11,2011,13
restaurang_cate,11,2023,48
restaurang_cate,11,2022,61
restaurang_cate,11,2021,83
restaurang_cate,11,2020,77
restaurang_cate,11,2019,71
restaurang_cate,11,2018,85
restaurang_cate,11,2017,71
restaurang_cate,11,2016,73
restaurang_cate,11,2015,73
restaurang_cate,11,2014,61
restaurang_cate,11,2013,72
restaurang_cate,11,2012,63
restaurang_cate,11,2011,75
forlag_radi,11,2023,50
